epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
140,148,1,10,9,0,3,---,---,000,2,2,0,2956,2956
142,150,1,10,9,0,3,---,---,000,1,1,0,1478,1478
144,152,1,10,9,0,3,---,---,000,1,1,0,1478,1478
146,154,1,10,9,0,3,---,---,000,1,1,0,1478,1478
147,155,1,10,9,0,3,---,---,000,1,1,0,1478,1478
149,157,1,10,9,0,3,---,---,000,1,1,0,1478,1478
151,159,1,10,9,0,3,---,---,000,1,1,0,1478,1478
397,333,1023,1,9,0,5,-----,-----,000,8,1,7,784,98
390,334,1023,2,9,0,5,-----,-----,000,8,1,7,784,98
382,334,1023,3,9,0,4,----,----,000,9,1,8,882,98
375,335,1023,4,9,0,5,-----,-----,000,7,1,6,686,98
367,335,1023,5,9,0,4,----,----,000,9,1,8,882,98
360,336,1023,6,9,0,3,---,---,000,7,1,6,686,98
352,336,1023,7,9,0,3,---,---,000,9,1,8,882,98
345,337,1023,8,9,0,2,--,--,000,8,1,7,784,98
401,337,1023,1,9,0,5,-----,-----,000,2,1,1,196,98
393,337,1023,2,9,0,5,-----,-----,000,2,1,1,196,98
385,337,1023,3,9,0,4,----,----,000,2,1,1,196,98
377,337,1023,4,9,0,5,-----,-----,000,2,1,1,196,98
369,337,1023,5,9,0,4,----,----,000,2,1,1,196,98
361,337,1023,6,9,0,3,---,---,000,2,1,1,196,98
353,337,1023,7,9,0,3,---,---,000,2,1,1,196,98
345,337,1023,8,9,0,2,--,--,000,11,1,10,1078,98
329,337,1023,10,9,0,3,---,---,000,2,1,1,196,98
322,338,1023,11,9,0,2,--,--,000,1,1,0,98,98
330,338,1023,10,9,0,3,---,---,000,9,1,8,882,98
