epoch,eepoch,flow,psrc,pdst,path,plen,cps,sps,hds,ipkts,epkts,drops,ibytes,ebytes
164,148,2,7,9,0,3,---,---,000,2,2,0,2956,2956
141,149,3,10,9,0,3,---,---,000,2,2,0,2956,2956
213,149,1023,1,9,0,5,-----,-----,000,2,2,0,1180,1180
166,150,2,7,9,0,3,---,---,000,1,1,0,1478,1478
143,151,3,10,9,0,3,---,---,000,1,1,0,1478,1478
215,151,1023,1,9,0,5,-----,-----,000,1,1,0,590,590
168,152,2,7,9,0,3,---,---,000,1,1,0,1478,1478
144,152,3,10,9,0,3,---,---,000,1,1,0,1478,1478
217,152,1023,1,9,0,5,-----,-----,000,1,1,0,590,590
170,154,2,7,9,0,3,---,---,000,1,1,0,1478,1478
146,154,3,10,9,0,3,---,---,000,1,1,0,1478,1478
219,154,1023,1,9,0,5,-----,-----,000,1,1,0,590,590
172,156,2,7,9,0,3,---,---,000,1,1,0,1478,1478
148,156,3,10,9,0,3,---,---,000,1,1,0,1478,1478
173,157,2,7,9,0,3,---,---,000,1,1,0,1478,1478
150,158,3,10,9,0,3,---,---,000,1,1,0,1478,1478
175,159,2,7,9,0,3,---,---,000,1,1,0,1478,1478
152,160,3,10,9,0,3,---,---,000,1,1,0,1478,1478
220,156,1023,1,9,0,5,-----,-----,000,1,1,0,590,590
398,333,1023,1,9,0,5,-----,-----,000,2,1,1,196,98
390,334,1023,2,9,0,5,-----,-----,000,8,1,7,784,98
383,334,1023,3,9,0,4,----,----,000,1,1,0,98,98
375,335,1023,4,9,0,5,-----,-----,000,8,1,7,784,98
367,335,1023,5,9,0,4,----,----,000,9,1,8,882,98
360,336,1023,6,9,0,3,---,---,000,7,1,6,686,98
352,336,1023,7,9,0,3,---,---,000,9,1,8,882,98
345,337,1023,8,9,0,2,--,--,000,7,1,6,686,98
401,337,1023,1,9,0,5,-----,-----,000,2,1,1,196,98
393,337,1023,2,9,0,5,-----,-----,000,2,1,1,196,98
385,337,1023,3,9,0,4,----,----,000,2,1,1,196,98
377,337,1023,4,9,0,5,-----,-----,000,2,1,1,196,98
369,337,1023,5,9,0,4,----,----,000,2,1,1,196,98
361,337,1023,6,9,0,3,---,---,000,2,1,1,196,98
353,337,1023,7,9,0,3,---,---,000,2,1,1,196,98
345,337,1023,8,9,0,2,--,--,000,10,1,9,980,98
329,337,1023,10,9,0,3,---,---,000,2,1,1,196,98
321,337,1023,11,9,0,2,--,--,000,2,1,1,196,98
330,338,1023,10,9,0,3,---,---,000,9,1,8,882,98
